output_idx,MAE,RMSE,R2
0,0.003323872309970124,0.005442640946136924,0.8267744310593518
1,0.006235616600427356,0.010079574618054045,0.9067418583867003
2,0.011131202495407175,0.016014243633697696,0.9509283923289299
3,0.017245121854559824,0.023305863725485872,0.9811689573239132
4,0.03154893993468167,0.04146086579453417,0.9883047493887903
5,0.05102346102762747,0.06599469953035027,0.9917948064283103
6,0.08239221294475184,0.10705990683369554,0.9900009344109556
7,0.10452615871139781,0.13492521274252767,0.9876924094256577
8,0.11366772048447016,0.14655346374808506,0.9811911892026051
9,0.14203050254450209,0.18210477637610142,0.9711283845500013
10,0.16193210537132077,0.2074054248335736,0.9632084025502227
11,0.1754275681134422,0.22322659817048182,0.9582360161744177
12,0.18912066273582048,0.23903969609350648,0.9492488642768757
13,0.21773112243140239,0.2743530574549708,0.9267788829950256
14,0.2559290130240925,0.3214259510959336,0.8672877094947683
15,0.2913396189658611,0.3733396086713474,0.7619991457345887
16,0.3404214329909556,0.47566328156666265,0.579431038003403
17,0.49871971680431404,0.8280078539893948,0.28081747405385493
18,0.7996710321005388,1.4287988656002935,0.09500201462329422
19,1.0777232097922742,2.0003391061937963,0.10232583126622895
20,1.233927635693084,2.2640982127736997,0.0919992893539875
21,1.326387595825658,2.490255102663637,0.1561632986728361
22,1.5875680878440022,2.84268811832535,0.08270407002865955
23,1.9077070552373858,3.2845308075471067,-0.07789090497337259
24,2.091114568769043,3.544222265519418,0.04233055181574515
25,2.221971599912697,3.818525017930933,0.10381057018279582
26,2.3734790219110447,4.048760302574769,0.22108835238090763
27,2.665709513926751,4.4573704995723284,0.10128141974063147
28,2.8436538525526145,4.889004278812757,0.21789157480286978
29,3.0431860545636886,5.4069290815325886,0.41689920128106356
30,3.420670043747345,6.107676615508521,0.4386483200962901
31,3.8123497231199166,6.839251080009032,0.4517214689687066
32,4.13699254198329,7.607271465812989,0.4870404523861302
33,4.48948575470019,8.362266055435695,0.4947980693025557
34,5.0078821282812,9.220409827563577,0.46194458393040594
35,5.353152557825973,9.865294326212348,0.5089179242113074
36,5.683767323360353,10.457844686967897,0.5151508285422376
37,6.238246547182638,11.125045801988946,0.43824840836121554
38,6.390394816342352,11.282858287618057,0.4414856765819521
39,6.452862598160759,11.24345162821272,0.45361080231873147
40,6.52990695643388,11.103447993365302,0.4323820658630526
41,6.800015342140977,11.097155433296178,0.3504937733644818
42,6.638082094627542,10.717702131831397,0.37084261902892574
43,6.657758863691171,10.46570412584036,0.3426853368315393
44,6.660269420505884,10.193400143068471,0.32903512106904276
45,6.598153890408842,9.92015144399997,0.31224537395438373
46,6.415979261622034,9.454740031497668,0.29329282068822593
47,6.107971022394016,8.821515871121212,0.28226051862061247
48,5.671390300621149,8.132817942954645,0.29443664420581234
49,5.286288426323704,7.488252190367231,0.28446037667471075
50,4.874682539340809,6.868833563422098,0.2766877850109088
51,4.463414855297651,6.3095070988550015,0.2868161078178965
52,4.149069144328995,5.870888479244708,0.2889231996772745
53,3.945885794132167,5.582965379045355,0.2666682781527044
54,3.7323437320534665,5.343701349726146,0.25940709045261573
55,3.5241827902955163,5.154651441546875,0.26952980822027944
56,3.429559627047882,5.118594256022341,0.27008473856124365
57,3.4378374786995067,5.179015042334927,0.27189606013238077
58,3.6513817958018904,5.4752801324621485,0.2934789628813
59,4.357218382640299,6.368810534645841,0.48780002447318793
60,0.00020225678118109499,0.00032674090007234484,-inf
61,0.00013315105775967364,0.00020766898598583488,-inf
62,0.00019722993818576946,0.0002638541380819193,-inf
63,0.001405885212171357,0.001987109330052481,-inf
64,0.0007359963555546399,0.001032310986629722,-inf
65,0.0025425094871025385,0.003994442703335873,-inf
66,0.003554742308893813,0.005753017619113253,-inf
67,0.005288463849828173,0.00802931940489252,-inf
68,0.006947666839961506,0.010854768754038865,-inf
69,0.014021738125420768,0.02243471226770583,-inf
70,0.006353376803753078,0.009051641048666076,-inf
71,0.018379814325488287,0.026579264012981007,-inf
72,0.014032251434450449,0.016734826988780413,-329390663.10069066
73,0.023496724097953985,0.03172853659633877,-87830949.64218608
74,0.03858180993715612,0.054215558212045045,-5744967.313069903
75,0.02852844236113845,0.040457865910738626,-331041.01026382466
76,0.017489539803518653,0.025316946927451636,-18089.185270626796
77,0.013535022465563535,0.022399152819593805,-350.77539531088905
78,0.022425202133129134,0.03758573464448375,-117.52558890492874
79,0.11910815801960684,0.17804756761994964,-825.1413430410556
80,0.09415303686170677,0.13969305074016777,-50.41920060658987
81,0.13278538526087205,0.2045997756778634,-27.326419108680636
82,0.20869950765585588,0.3590545895835902,-5.099886922298143
83,0.40276628934781883,0.6820512138873958,-12.130870795828939
84,0.6281520792277137,1.0382298478367424,-15.204195557236206
85,0.767114127169263,1.4219415383414091,-3.3295429125958598
86,1.034712477524987,1.9404646041704694,-2.1093775482957997
87,1.271677483299008,2.4220649400284686,0.09010593091464929
88,1.958573853575934,3.2440383370246852,-8.251836578505053
89,2.2420489365496983,3.905158755327498,-4.261204690886141
90,2.4029090972662352,4.579150966014472,-0.19006669994703898
91,3.0370974582014085,5.621837260084907,-1.539138497566654
92,3.688261178729229,6.786865742401454,-1.2461577548782896
93,4.206561687129397,7.938009711838561,-0.29614518569496356
94,5.047081908924001,9.403466179244715,-0.059299858030667583
95,5.550707750181562,10.87710861962051,0.3333689587581634
96,6.489214411669835,12.575496853401317,0.19313937110349758
97,8.158078473382629,14.718794195204978,-0.7340791122648183
98,8.72309476407784,16.26444441770784,0.13879511396946223
99,9.813334450292974,18.098333965943638,0.11972237383713517
100,10.733848922627404,19.329913671779085,0.1504904065730732
101,11.795340913008232,20.54459294606346,-0.16599139024246798
102,12.714876582575956,21.405995359441324,-0.19519078726673714
103,13.303980338353748,21.870059154628922,-0.02589630624213568
104,13.853545371318106,22.320545983893258,0.08945076891424458
105,14.43396794171106,22.408188585843817,0.13605542997244247
106,14.438343460544408,21.99778244837189,0.1614627006866787
107,14.234064240636235,21.293078827821407,0.12432011516445952
108,13.76927941324152,20.262123322403383,0.14973533535790592
109,13.078267496291167,19.040442046181102,0.165989672080087
110,12.37809085635839,17.75571439397109,0.15356051760841366
111,11.677733671319013,16.62411226851776,0.1801096906721593
112,11.012302402239747,15.596065750255095,0.20952382769776
113,10.514887809770267,14.775171646372137,0.21185667208883485
114,9.908120237120144,13.969005672647926,0.21862124389401583
